,0
6140,9.0
6141,8.0
6142,5.0
6143,9.0
6144,7.0
6145,2.0
6146,0.0
6147,9.0
6148,4.0
6149,7.0
6150,1.0
6151,7.0
6152,6.0
6153,4.0
6154,4.0
6155,8.0
6156,9.0
6157,0.0
6158,7.0
6159,1.0
6160,2.0
6161,4.0
6162,0.0
6163,3.0
6164,7.0
6165,5.0
6166,1.0
6167,9.0
6168,3.0
6169,5.0
6170,2.0
6171,4.0
6172,1.0
6173,1.0
6174,3.0
6175,3.0
6176,9.0
6177,2.0
6178,5.0
6179,8.0
6180,0.0
6181,8.0
6182,1.0
6183,5.0
6184,1.0
6185,5.0
6186,9.0
6187,0.0
6188,9.0
6189,2.0
6190,4.0
6191,0.0
6192,6.0
6193,9.0
6194,1.0
6195,1.0
6196,3.0
6197,4.0
6198,9.0
6199,5.0
6200,3.0
6201,3.0
6202,3.0
6203,3.0
6204,4.0
6205,1.0
6206,5.0
6207,9.0
6208,8.0
6209,7.0
6210,4.0
6211,8.0
6212,7.0
6213,3.0
6214,5.0
6215,2.0
6216,5.0
6217,8.0
6218,9.0
6219,7.0
6220,2.0
6221,0.0
6222,0.0
6223,7.0
6224,5.0
6225,3.0
6226,5.0
6227,7.0
6228,4.0
6229,6.0
6230,2.0
6231,8.0
6232,2.0
6233,7.0
6234,7.0
6235,6.0
6236,1.0
6237,3.0
6238,8.0
6239,6.0
6240,2.0
6241,0.0
6242,4.0
6243,4.0
6244,8.0
6245,6.0
6246,4.0
6247,0.0
6248,2.0
6249,5.0
6250,4.0
6251,1.0
6252,2.0
6253,5.0
6254,4.0
6255,6.0
6256,9.0
6257,5.0
6258,0.0
6259,5.0
6260,2.0
6261,0.0
6262,8.0
6263,2.0
6264,6.0
6265,4.0
6266,7.0
6267,9.0
6268,5.0
6269,7.0
6270,2.0
6271,6.0
6272,2.0
6273,1.0
6274,9.0
6275,9.0
6276,7.0
6277,2.0
6278,5.0
6279,1.0
6280,8.0
6281,1.0
6282,6.0
6283,3.0
6284,0.0
6285,8.0
6286,8.0
6287,5.0
6288,6.0
6289,9.0
6290,9.0
6291,9.0
6292,6.0
6293,3.0
6294,0.0
6295,8.0
6296,8.0
6297,5.0
6298,3.0
6299,3.0
6300,1.0
6301,1.0
6302,0.0
6303,7.0
6304,0.0
6305,6.0
6306,0.0
6307,4.0
6308,4.0
6309,6.0
6310,5.0
6311,3.0
6312,2.0
6313,9.0
6314,6.0
6315,6.0
6316,7.0
6317,9.0
6318,7.0
6319,7.0
6320,0.0
6321,8.0
6322,4.0
6323,2.0
6324,7.0
6325,7.0
6326,7.0
6327,4.0
6328,0.0
6329,1.0
6330,6.0
6331,0.0
6332,5.0
6333,3.0
6334,0.0
6335,2.0
6336,4.0
6337,9.0
6338,7.0
6339,3.0
6340,3.0
6341,2.0
6342,8.0
6343,8.0
6344,5.0
6345,3.0
6346,8.0
6347,0.0
6348,8.0
6349,0.0
6350,0.0
6351,0.0
6352,2.0
6353,2.0
6354,7.0
6355,0.0
6356,7.0
6357,7.0
6358,7.0
6359,2.0
6360,2.0
6361,0.0
6362,4.0
6363,0.0
6364,3.0
6365,7.0
6366,8.0
6367,4.0
6368,7.0
6369,9.0
6370,6.0
6371,1.0
6372,1.0
6373,6.0
6374,9.0
6375,3.0
6376,8.0
6377,9.0
6378,5.0
6379,8.0
6380,3.0
6381,9.0
6382,4.0
6383,3.0
6384,7.0
6385,5.0
6386,5.0
6387,2.0
6388,7.0
6389,5.0
6390,7.0
6391,9.0
6392,6.0
6393,3.0
6394,0.0
6395,8.0
6396,4.0
6397,5.0
6398,6.0
6399,1.0
6400,0.0
6401,4.0
6402,8.0
6403,4.0
6404,7.0
6405,1.0
6406,3.0
6407,2.0
6408,0.0
6409,9.0
6410,1.0
6411,8.0
6412,8.0
6413,6.0
6414,8.0
6415,1.0
6416,7.0
6417,1.0
6418,0.0
6419,9.0
6420,7.0
6421,6.0
6422,4.0
6423,5.0
6424,8.0
6425,2.0
6426,1.0
6427,2.0
6428,5.0
6429,8.0
6430,1.0
6431,1.0
6432,8.0
6433,8.0
6434,0.0
6435,9.0
6436,0.0
6437,0.0
6438,4.0
6439,3.0
6440,3.0
6441,5.0
6442,6.0
6443,6.0
6444,3.0
6445,1.0
6446,4.0
6447,4.0
6448,7.0
6449,8.0
6450,0.0
6451,1.0
6452,4.0
6453,8.0
6454,4.0
6455,6.0
6456,2.0
6457,2.0
6458,2.0
6459,6.0
6460,3.0
6461,4.0
6462,0.0
6463,8.0
6464,1.0
6465,3.0
6466,8.0
6467,3.0
6468,8.0
6469,9.0
6470,1.0
6471,6.0
6472,1.0
6473,9.0
6474,8.0
6475,2.0
6476,0.0
6477,4.0
6478,7.0
6479,4.0
6480,0.0
6481,0.0
6482,7.0
6483,6.0
6484,8.0
6485,9.0
6486,8.0
6487,6.0
6488,2.0
6489,8.0
6490,8.0
6491,0.0
6492,1.0
6493,1.0
6494,0.0
6495,7.0
6496,7.0
6497,4.0
6498,4.0
6499,7.0
6500,7.0
6501,2.0
6502,6.0
6503,6.0
6504,7.0
6505,4.0
6506,5.0
6507,4.0
6508,0.0
6509,9.0
6510,4.0
6511,7.0
6512,2.0
6513,5.0
6514,3.0
6515,2.0
6516,2.0
6517,7.0
6518,6.0
6519,2.0
6520,6.0
6521,4.0
6522,9.0
6523,6.0
6524,8.0
6525,3.0
6526,8.0
6527,5.0
6528,5.0
6529,2.0
6530,3.0
6531,4.0
6532,5.0
6533,2.0
6534,7.0
6535,5.0
6536,1.0
6537,5.0
6538,3.0
6539,7.0
6540,8.0
6541,8.0
6542,9.0
6543,6.0
6544,0.0
6545,9.0
6546,2.0
6547,6.0
6548,0.0
6549,0.0
6550,1.0
6551,4.0
6552,1.0
6553,3.0
6554,5.0
6555,1.0
6556,8.0
6557,9.0
6558,6.0
6559,2.0
6560,6.0
6561,9.0
6562,5.0
6563,6.0
6564,5.0
6565,9.0
6566,1.0
6567,4.0
6568,2.0
6569,8.0
6570,9.0
6571,5.0
6572,4.0
6573,7.0
6574,0.0
6575,3.0
6576,7.0
6577,1.0
6578,6.0
6579,9.0
6580,1.0
6581,1.0
6582,4.0
6583,0.0
6584,5.0
6585,1.0
6586,6.0
6587,3.0
6588,0.0
6589,2.0
6590,5.0
6591,5.0
6592,5.0
6593,2.0
6594,8.0
6595,2.0
6596,3.0
6597,1.0
6598,6.0
6599,2.0
6600,7.0
6601,0.0
6602,8.0
6603,9.0
6604,2.0
6605,6.0
6606,4.0
6607,7.0
6608,5.0
6609,5.0
6610,8.0
6611,8.0
6612,7.0
6613,8.0
6614,5.0
6615,7.0
6616,4.0
6617,4.0
6618,0.0
6619,0.0
6620,7.0
6621,0.0
6622,4.0
6623,0.0
6624,4.0
6625,4.0
6626,2.0
6627,5.0
6628,4.0
6629,0.0
6630,7.0
6631,7.0
6632,7.0
6633,0.0
6634,4.0
6635,6.0
6636,2.0
6637,9.0
6638,1.0
6639,1.0
6640,5.0
6641,0.0
6642,9.0
6643,1.0
6644,0.0
6645,6.0
6646,5.0
6647,3.0
6648,0.0
6649,9.0
6650,0.0
6651,6.0
6652,2.0
6653,0.0
6654,4.0
6655,1.0
6656,6.0
6657,7.0
6658,6.0
6659,1.0
6660,0.0
6661,4.0
6662,6.0
6663,0.0
6664,4.0
6665,4.0
6666,2.0
6667,7.0
6668,6.0
6669,5.0
6670,3.0
6671,5.0
6672,9.0
6673,4.0
6674,5.0
6675,2.0
6676,0.0
6677,5.0
6678,7.0
6679,2.0
6680,3.0
6681,9.0
6682,4.0
6683,5.0
6684,8.0
6685,1.0
6686,9.0
6687,3.0
6688,1.0
6689,8.0
6690,5.0
6691,8.0
6692,6.0
6693,6.0
6694,3.0
6695,4.0
6696,0.0
6697,2.0
6698,3.0
6699,2.0
6700,6.0
6701,1.0
6702,8.0
6703,2.0
6704,1.0
6705,3.0
6706,6.0
6707,2.0
6708,2.0
6709,3.0
6710,3.0
6711,5.0
6712,0.0
6713,2.0
6714,1.0
6715,2.0
6716,8.0
6717,0.0
6718,8.0
6719,2.0
6720,2.0
6721,7.0
6722,3.0
6723,5.0
6724,9.0
6725,8.0
6726,3.0
6727,6.0
6728,1.0
6729,0.0
6730,8.0
6731,6.0
6732,3.0
6733,5.0
6734,8.0
6735,9.0
6736,4.0
6737,8.0
6738,0.0
6739,0.0
6740,2.0
6741,9.0
6742,1.0
6743,8.0
6744,3.0
6745,7.0
6746,2.0
6747,8.0
6748,0.0
6749,9.0
6750,4.0
6751,8.0
6752,9.0
6753,4.0
6754,8.0
6755,9.0
6756,5.0
6757,4.0
6758,8.0
6759,1.0
6760,5.0
6761,5.0
6762,7.0
6763,2.0
6764,5.0
6765,8.0
6766,8.0
6767,1.0
6768,2.0
6769,3.0
6770,1.0
6771,5.0
6772,0.0
6773,2.0
6774,3.0
6775,0.0
6776,8.0
6777,2.0
6778,2.0
6779,8.0
6780,7.0
6781,3.0
6782,5.0
6783,3.0
6784,9.0
6785,6.0
6786,3.0
6787,5.0
6788,1.0
6789,1.0
6790,7.0
6791,7.0
6792,3.0
6793,3.0
6794,8.0
6795,9.0
6796,6.0
6797,0.0
6798,8.0
6799,0.0
6800,6.0
6801,6.0
6802,4.0
6803,6.0
6804,9.0
6805,1.0
6806,1.0
6807,7.0
6808,0.0
6809,6.0
6810,8.0
6811,9.0
6812,0.0
6813,6.0
6814,9.0
6815,0.0
6816,1.0
6817,1.0
6818,7.0
6819,2.0
6820,1.0
6821,0.0
6822,4.0
6823,5.0
6824,0.0
6825,3.0
6826,6.0
6827,3.0
6828,3.0
6829,8.0
6830,1.0
6831,8.0
6832,1.0
6833,3.0
6834,1.0
6835,5.0
6836,4.0
6837,5.0
6838,1.0
6839,8.0
6840,9.0
6841,1.0
6842,3.0
6843,1.0
6844,7.0
6845,2.0
6846,9.0
6847,8.0
6848,9.0
6849,4.0
6850,6.0
6851,0.0
6852,9.0
6853,4.0
6854,0.0
6855,4.0
6856,6.0
6857,2.0
6858,1.0
6859,3.0
6860,0.0
6861,8.0
6862,5.0
6863,6.0
6864,0.0
6865,3.0
6866,4.0
6867,6.0
6868,9.0
6869,5.0
6870,7.0
6871,9.0
6872,0.0
6873,3.0
6874,6.0
6875,5.0
6876,7.0
6877,0.0
6878,5.0
6879,1.0
6880,2.0
6881,2.0
6882,9.0
6883,7.0
6884,0.0
6885,0.0
6886,1.0
6887,4.0
6888,4.0
6889,5.0
6890,5.0
6891,9.0
6892,6.0
6893,3.0
6894,6.0
6895,2.0
6896,6.0
6897,9.0
6898,3.0
6899,2.0
6900,3.0
6901,2.0
6902,4.0
6903,9.0
6904,5.0
6905,2.0
6906,1.0
6907,6.0
6908,6.0
6909,4.0
6910,7.0
6911,6.0
6912,3.0
6913,3.0
6914,8.0
6915,1.0
6916,4.0
6917,6.0
6918,4.0
6919,4.0
6920,5.0
6921,6.0
6922,2.0
6923,0.0
6924,5.0
6925,2.0
6926,7.0
6927,5.0
6928,2.0
6929,5.0
6930,2.0
6931,5.0
6932,9.0
6933,0.0
6934,6.0
6935,7.0
6936,9.0
6937,8.0
6938,3.0
6939,2.0
6940,1.0
6941,4.0
6942,3.0
6943,4.0
6944,5.0
6945,5.0
6946,6.0
6947,8.0
6948,6.0
6949,0.0
6950,8.0
6951,9.0
6952,8.0
6953,0.0
6954,7.0
6955,7.0
6956,6.0
6957,6.0
6958,7.0
6959,5.0
6960,9.0
6961,8.0
6962,7.0
6963,9.0
6964,5.0
6965,6.0
6966,0.0
6967,4.0
6968,8.0
6969,2.0
6970,0.0
6971,9.0
6972,1.0
6973,3.0
6974,9.0
6975,8.0
6976,3.0
6977,7.0
6978,4.0
6979,5.0
6980,0.0
6981,2.0
6982,1.0
6983,9.0
6984,1.0
6985,0.0
6986,5.0
6987,8.0
6988,4.0
6989,7.0
6990,3.0
6991,1.0
6992,4.0
6993,5.0
6994,3.0
6995,1.0
6996,0.0
6997,8.0
6998,8.0
6999,8.0
7000,2.0
7001,1.0
7002,3.0
7003,7.0
7004,3.0
7005,1.0
7006,6.0
7007,9.0
7008,1.0
7009,6.0
7010,0.0
7011,7.0
7012,7.0
7013,1.0
7014,3.0
7015,3.0
7016,3.0
7017,1.0
7018,0.0
7019,2.0
7020,7.0
7021,1.0
7022,2.0
7023,2.0
7024,9.0
7025,6.0
7026,3.0
7027,5.0
7028,9.0
7029,4.0
7030,8.0
7031,0.0
7032,4.0
7033,8.0
7034,0.0
7035,1.0
7036,3.0
7037,7.0
7038,0.0
7039,4.0
7040,7.0
7041,4.0
7042,8.0
7043,6.0
7044,4.0
7045,3.0
7046,9.0
7047,8.0
7048,2.0
7049,2.0
7050,8.0
7051,3.0
7052,1.0
7053,1.0
7054,2.0
7055,8.0
7056,2.0
7057,6.0
7058,9.0
7059,4.0
7060,8.0
7061,4.0
7062,4.0
7063,1.0
7064,5.0
7065,2.0
7066,6.0
7067,9.0
7068,2.0
7069,0.0
7070,7.0
7071,1.0
7072,8.0
7073,9.0
7074,3.0
7075,9.0
7076,9.0
7077,0.0
7078,7.0
7079,7.0
7080,5.0
7081,4.0
7082,2.0
7083,6.0
7084,4.0
7085,5.0
7086,7.0
7087,7.0
7088,8.0
7089,7.0
7090,2.0
7091,6.0
7092,2.0
7093,2.0
7094,4.0
7095,4.0
7096,0.0
7097,7.0
7098,1.0
7099,3.0
7100,9.0
7101,6.0
7102,0.0
7103,0.0
7104,2.0
7105,3.0
7106,8.0
7107,2.0
7108,2.0
7109,4.0
7110,3.0
7111,5.0
7112,2.0
7113,9.0
7114,1.0
7115,0.0
7116,0.0
7117,6.0
7118,5.0
7119,5.0
7120,7.0
7121,9.0
7122,9.0
7123,6.0
7124,5.0
7125,5.0
7126,0.0
7127,5.0
7128,7.0
7129,1.0
7130,6.0
7131,6.0
7132,4.0
7133,1.0
7134,4.0
7135,4.0
7136,1.0
7137,5.0
7138,0.0
7139,0.0
7140,4.0
7141,5.0
7142,8.0
7143,4.0
7144,8.0
7145,3.0
7146,0.0
7147,5.0
7148,0.0
7149,5.0
7150,3.0
7151,1.0
7152,6.0
7153,7.0
7154,0.0
7155,9.0
7156,1.0
7157,5.0
7158,7.0
7159,6.0
7160,5.0
7161,5.0
7162,5.0
7163,6.0
7164,0.0
7165,0.0
7166,1.0
7167,7.0
7168,5.0
7169,1.0
7170,9.0
7171,2.0
7172,4.0
7173,1.0
7174,3.0
7175,7.0
7176,8.0
7177,2.0
7178,0.0
7179,9.0
7180,6.0
7181,6.0
7182,0.0
7183,6.0
7184,5.0
7185,8.0
7186,2.0
7187,7.0
7188,4.0
7189,0.0
7190,2.0
7191,7.0
7192,7.0
7193,8.0
7194,8.0
7195,7.0
7196,0.0
7197,4.0
7198,9.0
7199,1.0
7200,4.0
7201,4.0
7202,3.0
7203,5.0
7204,4.0
7205,6.0
7206,2.0
7207,3.0
7208,1.0
7209,0.0
7210,3.0
7211,3.0
7212,3.0
7213,6.0
7214,3.0
7215,1.0
7216,2.0
7217,8.0
7218,9.0
7219,7.0
7220,9.0
7221,3.0
7222,8.0
7223,7.0
7224,3.0
7225,1.0
7226,7.0
7227,7.0
7228,3.0
7229,2.0
7230,2.0
7231,8.0
7232,9.0
7233,5.0
7234,9.0
7235,2.0
7236,1.0
7237,7.0
7238,4.0
7239,4.0
7240,0.0
7241,5.0
7242,7.0
7243,1.0
7244,5.0
7245,4.0
7246,0.0
7247,8.0
7248,4.0
7249,9.0
7250,8.0
7251,7.0
7252,8.0
7253,4.0
7254,2.0
7255,3.0
7256,4.0
7257,0.0
7258,5.0
7259,4.0
7260,1.0
7261,8.0
7262,2.0
7263,5.0
7264,4.0
7265,5.0
7266,2.0
7267,5.0
7268,3.0
7269,7.0
7270,9.0
7271,7.0
7272,1.0
7273,4.0
7274,1.0
7275,3.0
7276,1.0
7277,4.0
7278,5.0
7279,5.0
7280,1.0
7281,7.0
7282,1.0
7283,3.0
7284,0.0
7285,1.0
7286,2.0
7287,5.0
7288,7.0
7289,0.0
7290,6.0
7291,3.0
7292,5.0
7293,7.0
7294,5.0
7295,5.0
7296,8.0
7297,9.0
7298,4.0
7299,6.0
7300,3.0
7301,6.0
7302,6.0
7303,8.0
7304,2.0
7305,6.0
7306,4.0
7307,8.0
7308,4.0
7309,1.0
7310,3.0
7311,1.0
7312,2.0
7313,3.0
7314,3.0
7315,0.0
7316,1.0
7317,6.0
7318,4.0
7319,2.0
7320,8.0
7321,2.0
7322,4.0
7323,3.0
7324,1.0
7325,4.0
7326,4.0
7327,4.0
7328,4.0
7329,1.0
7330,5.0
7331,5.0
7332,7.0
7333,6.0
7334,5.0
7335,4.0
7336,5.0
7337,6.0
7338,5.0
7339,6.0
7340,2.0
7341,4.0
7342,7.0
7343,7.0
7344,4.0
7345,6.0
7346,5.0
7347,0.0
7348,2.0
7349,3.0
7350,9.0
7351,2.0
7352,3.0
7353,8.0
7354,0.0
7355,7.0
7356,0.0
7357,6.0
7358,8.0
7359,1.0
7360,2.0
7361,8.0
7362,9.0
7363,1.0
7364,5.0
7365,4.0
7366,2.0
7367,3.0
7368,5.0
7369,5.0
7370,3.0
7371,6.0
7372,5.0
7373,0.0
7374,3.0
7375,2.0
7376,1.0
7377,3.0
7378,3.0
7379,7.0
7380,7.0
7381,4.0
7382,9.0
7383,4.0
7384,3.0
7385,9.0
7386,5.0
7387,1.0
7388,7.0
7389,6.0
7390,6.0
7391,4.0
7392,8.0
7393,5.0
7394,1.0
7395,2.0
7396,8.0
7397,4.0
7398,5.0
7399,3.0
7400,3.0
7401,3.0
7402,0.0
7403,4.0
7404,8.0
7405,7.0
7406,7.0
7407,9.0
7408,4.0
7409,8.0
7410,4.0
7411,5.0
7412,9.0
7413,1.0
7414,8.0
7415,3.0
7416,1.0
7417,3.0
7418,8.0
7419,0.0
7420,3.0
7421,5.0
7422,4.0
7423,6.0
7424,9.0
7425,2.0
7426,7.0
7427,2.0
7428,0.0
7429,5.0
7430,2.0
7431,9.0
7432,7.0
7433,5.0
7434,0.0
7435,7.0
7436,0.0
7437,3.0
7438,5.0
7439,5.0
7440,3.0
7441,8.0
7442,7.0
7443,7.0
7444,9.0
7445,6.0
7446,5.0
7447,8.0
7448,9.0
7449,0.0
7450,1.0
7451,9.0
7452,4.0
7453,0.0
7454,0.0
7455,1.0
7456,7.0
7457,2.0
7458,2.0
7459,8.0
7460,5.0
7461,9.0
7462,8.0
7463,2.0
7464,8.0
7465,0.0
7466,6.0
7467,6.0
7468,8.0
7469,6.0
7470,9.0
7471,6.0
7472,1.0
7473,1.0
7474,5.0
7475,3.0
7476,5.0
7477,0.0
7478,7.0
7479,6.0
7480,1.0
7481,4.0
7482,4.0
7483,1.0
7484,1.0
7485,8.0
7486,1.0
7487,1.0
7488,2.0
7489,3.0
7490,4.0
7491,9.0
7492,9.0
7493,5.0
7494,2.0
7495,7.0
7496,3.0
7497,3.0
7498,6.0
7499,9.0
7500,6.0
7501,9.0
7502,8.0
7503,8.0
7504,6.0
7505,7.0
7506,4.0
7507,7.0
7508,2.0
7509,3.0
7510,8.0
7511,0.0
7512,9.0
7513,0.0
7514,7.0
7515,8.0
7516,1.0
7517,2.0
7518,3.0
7519,2.0
7520,4.0
7521,2.0
7522,9.0
7523,0.0
7524,3.0
7525,8.0
7526,9.0
7527,6.0
7528,5.0
7529,5.0
7530,2.0
7531,4.0
7532,1.0
7533,0.0
7534,6.0
7535,1.0
7536,8.0
7537,4.0
7538,5.0
7539,5.0
7540,5.0
7541,0.0
7542,8.0
7543,9.0
7544,0.0
7545,5.0
7546,7.0
7547,9.0
7548,6.0
7549,3.0
7550,4.0
7551,6.0
7552,4.0
7553,9.0
7554,7.0
7555,1.0
7556,2.0
7557,5.0
7558,2.0
7559,8.0
7560,0.0
7561,2.0
7562,2.0
7563,9.0
7564,8.0
7565,1.0
7566,9.0
7567,7.0
7568,7.0
7569,3.0
7570,1.0
7571,4.0
7572,1.0
7573,1.0
7574,3.0
7575,8.0
7576,8.0
7577,1.0
7578,9.0
7579,3.0
7580,8.0
7581,9.0
7582,5.0
7583,1.0
7584,1.0
7585,6.0
7586,2.0
7587,7.0
7588,2.0
7589,6.0
7590,2.0
7591,6.0
7592,9.0
7593,6.0
7594,0.0
7595,1.0
7596,3.0
7597,9.0
7598,3.0
7599,8.0
7600,8.0
7601,8.0
7602,2.0
7603,9.0
7604,1.0
7605,2.0
7606,6.0
7607,0.0
7608,5.0
7609,0.0
7610,7.0
7611,7.0
7612,7.0
7613,9.0
7614,4.0
7615,5.0
7616,0.0
7617,2.0
7618,3.0
7619,5.0
7620,5.0
7621,8.0
7622,9.0
7623,1.0
7624,2.0
7625,7.0
7626,1.0
7627,3.0
7628,4.0
7629,6.0
7630,9.0
7631,1.0
7632,0.0
7633,7.0
7634,1.0
7635,9.0
7636,5.0
7637,8.0
7638,1.0
7639,9.0
7640,9.0
7641,7.0
7642,9.0
7643,8.0
7644,3.0
7645,0.0
7646,2.0
7647,6.0
7648,0.0
7649,2.0
7650,2.0
7651,4.0
7652,0.0
7653,8.0
7654,4.0
7655,8.0
7656,1.0
7657,2.0
7658,7.0
7659,2.0
7660,7.0
7661,9.0
7662,5.0
7663,2.0
7664,2.0
7665,9.0
7666,2.0
7667,6.0
7668,5.0
7669,7.0
7670,2.0
7671,5.0
7672,6.0
7673,5.0
7674,1.0
7675,8.0
7676,2.0
7677,6.0
7678,8.0
7679,6.0
7680,3.0
7681,0.0
7682,8.0
7683,0.0
7684,0.0
7685,9.0
7686,9.0
7687,6.0
7688,8.0
7689,0.0
7690,6.0
7691,6.0
7692,0.0
7693,7.0
7694,9.0
7695,8.0
7696,0.0
7697,5.0
7698,0.0
7699,9.0
7700,6.0
7701,0.0
7702,4.0
7703,7.0
7704,1.0
7705,7.0
7706,8.0
7707,8.0
7708,2.0
7709,3.0
7710,9.0
7711,6.0
7712,5.0
7713,5.0
7714,3.0
7715,1.0
7716,5.0
7717,3.0
7718,0.0
7719,2.0
7720,5.0
7721,2.0
7722,7.0
7723,3.0
7724,8.0
7725,4.0
7726,4.0
7727,6.0
7728,1.0
7729,9.0
7730,4.0
7731,1.0
7732,7.0
7733,0.0
7734,1.0
7735,4.0
7736,3.0
7737,0.0
7738,2.0
7739,9.0
7740,4.0
7741,5.0
7742,0.0
7743,3.0
7744,4.0
7745,7.0
7746,2.0
7747,3.0
7748,0.0
7749,1.0
7750,3.0
7751,7.0
7752,9.0
7753,9.0
7754,0.0
7755,7.0
7756,5.0
7757,6.0
7758,7.0
7759,1.0
7760,2.0
7761,2.0
7762,7.0
7763,4.0
7764,6.0
7765,8.0
7766,4.0
7767,9.0
7768,8.0
7769,4.0
7770,9.0
7771,2.0
7772,3.0
7773,4.0
7774,0.0
7775,2.0
7776,5.0
7777,6.0
7778,0.0
7779,5.0
7780,3.0
7781,5.0
7782,8.0
7783,3.0
7784,7.0
7785,4.0
7786,9.0
7787,5.0
7788,6.0
7789,3.0
7790,8.0
7791,6.0
7792,9.0
7793,8.0
7794,5.0
7795,5.0
7796,8.0
7797,3.0
7798,5.0
7799,9.0
7800,0.0
7801,4.0
7802,2.0
7803,0.0
7804,5.0
7805,9.0
7806,9.0
7807,3.0
7808,8.0
7809,0.0
7810,6.0
7811,0.0
7812,2.0
7813,3.0
7814,7.0
7815,0.0
7816,0.0
7817,6.0
7818,9.0
7819,1.0
7820,5.0
7821,2.0
7822,2.0
7823,7.0
7824,9.0
7825,3.0
7826,9.0
7827,3.0
7828,5.0
7829,2.0
7830,2.0
7831,2.0
7832,8.0
7833,8.0
7834,5.0
7835,0.0
7836,0.0
7837,7.0
7838,0.0
7839,3.0
7840,1.0
7841,6.0
7842,5.0
7843,0.0
7844,9.0
7845,2.0
7846,6.0
7847,7.0
7848,4.0
7849,2.0
7850,0.0
7851,0.0
7852,5.0
7853,3.0
7854,3.0
7855,2.0
7856,6.0
7857,4.0
7858,2.0
7859,7.0
7860,8.0
7861,0.0
7862,1.0
7863,0.0
7864,1.0
7865,3.0
7866,6.0
7867,4.0
7868,8.0
7869,0.0
7870,6.0
7871,0.0
7872,9.0
7873,1.0
7874,6.0
7875,2.0
7876,1.0
7877,0.0
7878,1.0
7879,3.0
7880,0.0
7881,3.0
7882,7.0
7883,9.0
7884,9.0
7885,3.0
7886,7.0
7887,5.0
7888,7.0
7889,1.0
7890,6.0
7891,6.0
7892,1.0
7893,1.0
7894,1.0
7895,4.0
7896,4.0
7897,2.0
7898,1.0
7899,7.0
7900,0.0
7901,1.0
7902,2.0
7903,1.0
7904,1.0
7905,3.0
7906,2.0
7907,6.0
7908,9.0
7909,1.0
7910,3.0
7911,2.0
7912,0.0
7913,8.0
7914,7.0
7915,3.0
7916,4.0
7917,6.0
7918,4.0
7919,6.0
7920,9.0
7921,4.0
7922,8.0
7923,9.0
7924,3.0
7925,0.0
7926,5.0
7927,7.0
7928,2.0
7929,0.0
7930,2.0
7931,9.0
7932,9.0
7933,3.0
7934,8.0
7935,7.0
7936,1.0
7937,1.0
7938,2.0
7939,2.0
7940,2.0
7941,5.0
7942,9.0
7943,1.0
7944,2.0
7945,6.0
7946,1.0
7947,2.0
7948,1.0
7949,8.0
7950,9.0
7951,2.0
7952,3.0
7953,1.0
7954,9.0
7955,9.0
7956,4.0
7957,4.0
7958,5.0
7959,5.0
7960,0.0
7961,3.0
7962,3.0
7963,7.0
7964,1.0
7965,7.0
7966,7.0
7967,9.0
7968,8.0
7969,6.0
7970,3.0
7971,5.0
7972,5.0
7973,1.0
7974,6.0
7975,2.0
7976,7.0
7977,8.0
7978,4.0
7979,3.0
7980,3.0
7981,5.0
7982,9.0
7983,6.0
7984,8.0
7985,5.0
7986,1.0
7987,0.0
7988,6.0
7989,7.0
7990,0.0
7991,9.0
7992,6.0
7993,2.0
7994,0.0
7995,8.0
7996,7.0
7997,1.0
7998,2.0
7999,6.0
8000,9.0
8001,1.0
8002,6.0
8003,4.0
8004,7.0
8005,1.0
8006,9.0
8007,0.0
8008,0.0
8009,5.0
8010,2.0
8011,8.0
8012,3.0
8013,8.0
8014,2.0
8015,8.0
8016,4.0
8017,0.0
8018,8.0
8019,3.0
8020,6.0
8021,1.0
8022,2.0
8023,3.0
8024,0.0
8025,5.0
8026,0.0
8027,4.0
8028,1.0
8029,7.0
8030,2.0
8031,0.0
8032,1.0
8033,3.0
8034,9.0
8035,1.0
8036,6.0
8037,1.0
8038,6.0
8039,1.0
8040,2.0
8041,8.0
8042,7.0
8043,0.0
8044,9.0
8045,5.0
8046,8.0
8047,0.0
8048,0.0
8049,1.0
8050,7.0
8051,9.0
8052,7.0
8053,1.0
8054,9.0
8055,2.0
8056,1.0
8057,9.0
8058,4.0
8059,3.0
8060,6.0
8061,0.0
8062,2.0
8063,0.0
8064,0.0
8065,9.0
8066,9.0
8067,8.0
8068,9.0
8069,4.0
8070,5.0
8071,4.0
8072,3.0
8073,0.0
8074,7.0
8075,8.0
8076,7.0
8077,3.0
8078,7.0
8079,5.0
8080,4.0
8081,6.0
8082,5.0
8083,9.0
8084,5.0
8085,2.0
8086,4.0
8087,2.0
8088,7.0
8089,9.0
8090,6.0
8091,7.0
8092,4.0
8093,7.0
8094,1.0
8095,2.0
8096,3.0
8097,1.0
8098,1.0
8099,3.0
8100,6.0
8101,8.0
8102,3.0
8103,7.0
8104,7.0
8105,0.0
8106,8.0
8107,1.0
8108,5.0
8109,2.0
8110,5.0
8111,5.0
8112,3.0
8113,6.0
8114,3.0
8115,5.0
8116,9.0
8117,8.0
8118,4.0
8119,6.0
8120,8.0
8121,0.0
8122,4.0
8123,1.0
8124,7.0
8125,8.0
8126,4.0
8127,9.0
8128,7.0
8129,2.0
8130,6.0
8131,3.0
8132,8.0
8133,8.0
8134,6.0
8135,7.0
8136,3.0
8137,8.0
8138,1.0
